Protein_ID,median_Tm
E9PXL0_Fam222b,50.391982348869
E9PXU2_Adam17,50.958041929653746
E9PY16_Adap1,47.762893726374
E9PY39_Gm20431,47.611680280758605
E9PY43_Erich1,52.981077965463754
E9PY48_Ncaph2,48.322423327790545
E9PY90_Ctage5,49.09894067088205
E9PYB0_Ahnak2,50.42187418269505
E9PYE2_Tyw3,52.3457736842223
E9PYF1_Rnpep,48.443663380307854
E9PYF7_Ap1ar,53.8730853451893
E9PYG5_Parvg,45.95649599969375
E9PYG6_Rasa1,47.0685208685006
E9PYH2_Acot7,58.1013580887143
E9PYH6_Setd1a,46.94158366584975
E9PYJ6_Focad,52.10978553065915
E9PYK0_Unc93b1,51.66269674806035
E9PYL2_Prr12,43.9017110665073
E9PYL6_Ikbke,48.0137109777702
E9PYL9_Gm10036,44.9916482449501
E9PYN2_Zfp346,47.83636764859365
E9PYT0_Arhgap5,44.784471691130705
E9PZ21_Rbms1,56.0542509998146
E9PZ28_Mitf,51.2655312005341
E9PZ91_Fhit,48.4008320060484
E9PZA7_Trrap,51.209488605492396
E9PZF0_Gm20390,62.8946786523051
E9PZJ8_Ascc3,45.4982982771831
E9PZM4_Chd2,50.221036351614
E9PZP3_Ripk3,46.2372991153451
E9PZY1_Hps3,43.181130612748
E9PZY8_1110037F02Rik,48.80045489538535
E9Q027_Cnot2,50.06308865327425
E9Q035_Gm20425,48.3295980681943
E9Q066_Larp4,47.3855989573599
E9Q070_Gm8730,50.3858783968972
E9Q0A3_Arhgef11,45.94454142337605
E9Q0A7_Oxr1,51.4979786047992
E9Q0I8_Homer1,53.6785780911498
E9Q0N0_Itsn1,47.32233661660915
E9Q0V1_Rft1,52.8056987188705
E9Q0Y4_Sipa1,50.646898883590296
E9Q137_Tex264,59.4150658637542
E9Q151_Slc6a8,53.80740361716575
E9Q156_Wdr4,52.583650938480346
E9Q179_Grsf1,46.80172305919805
E9Q1G8_Sept7,53.19864533054495
E9Q1I2_Nabp2,48.18666385243105
E9Q1K0_Snx25,47.4830229135499
E9Q1L2_Klhl5,47.4919719208883
E9Q1L5_Senp7,52.3581884123341
E9Q1M5_Ext2,48.6931035581261
E9Q1M6_Ankhd1,44.38406325203375
E9Q1P8_Irf2bp2,49.58841010561565
E9Q1S3_Sec23a,48.5472819144752
E9Q1T9_Cse1l,48.215758138096746
E9Q1V5_Smpd4,44.55401755731735
E9Q1W0_Camk2d,48.971521360869744
E9Q1W7_Tbck,46.157614918020755
E9Q1Z6_Gm14548,47.55664798054755
E9Q265_Sumf1,48.888192229794655
E9Q284_Coil,49.97124780243195
E9Q286_Ice1,52.5053162041541
E9Q2A6_Ptk2b,45.551642772160804
E9Q2B2_Ncor1,48.6395985946616
E9Q2H1_Ubr5,50.084418763053904
E9Q2I1_Clcn3,48.7136500409636
E9Q2I4_Elmsan1,46.906876857932204
E9Q2M9_Wdfy4,46.649989545970655
E9Q2W8_Borcs5,54.169804833011696
E9Q2X6_Smc4,47.35973023705225
E9Q2Y9_Desi1,46.4432381590546
E9Q309_Cep350,45.6447105966074
E9Q317_Gm10094,47.55147914884755
E9Q360_Ints10,48.95393499386155
E9Q394_Akap13,41.3701680656003
E9Q3C1_C2cd2,48.4902715499347
E9Q3G7_Atp11a,51.917022454775946
E9Q3H6_Coq10a,48.53455166246185
E9Q3I2_Apopt1,43.0166269134016
E9Q3L2_Pi4ka,47.03071381201935
E9Q3M0_Smad2,48.853949223533505
E9Q3P4_Cenpf,48.17435760465245
E9Q3X0_Mvp,53.8413178024817
E9Q3X4_Hps5,46.90888946326735
E9Q411_Nbas,45.0968612134958
E9Q414_Apob,51.8953576160458
E9Q421_Pigk,49.78367746850245
E9Q467_Abcc4,51.0185376801016
E9Q481_Smek1,51.1890466256626
E9Q496_Use1,47.2651659647628
E9Q4A5_Gm1818,47.17959546966845
E9Q4G7_Csnk1a1,49.787152661525
E9Q4K7_Kif13b,43.99562139320345
E9Q4M2_Lipe,47.42356370967015
E9Q4P1_Wdfy1,50.7762460778169
E9Q4R1_Fam102b,48.7612726356143
E9Q4S1_Pde8b,52.0315213375153
E9Q4Z2_Acacb,45.4937670148032
E9Q512_Trip11,44.808460816918895
E9Q555_Rnf213,44.6158999493509
E9Q577_Uimc1,54.0269536751124
E9Q586_Dctn1,46.12742401537206
E9Q5A8_Cep250,51.64259950398829
E9Q5B6_Hnrnpd,54.1306390948404
E9Q5C9_Nolc1,59.1561274841084
E9Q5D6_Ranbp9,52.2814270019623
E9Q5E0_Mef2d,49.6316649658786
E9Q5F9_Setd2,50.2175568983292
E9Q5G3_Kif23,48.4347316409224
E9Q5H2_Anp32e,45.23840882866985
E9Q5K9_Ythdc1,48.50784546575785
E9Q634_Myo1e,45.0098433464721
E9Q640_Rbm26,48.0726951065467
E9Q6A7_Bptf,47.8005147180091
E9Q6G4_Abca7,47.91078734905185
E9Q6L0_Clasp1,46.96825153429815
E9Q6P5_Ttc7b,50.6671773528483
E9Q6R4_Arid1b,49.2207348226486
E9Q6R7_Utrn,48.49808179193725
E9Q6U4_Pfdn4,56.0353425634463
E9Q6Z3_Tmem194,52.7705437783647
E9Q704_Pam,49.8684546184145
E9Q705_Bola3,53.54435323203565
E9Q723_Ttc13,49.562669761521505
E9Q784_Zc3h13,52.7815226821779
E9Q7B0_P4ha1,48.02342777550345
E9Q7C1_Med15,50.25877254541665
E9Q7C3_Plekhg4,50.442443516988504
E9Q7E9_Pacs2,50.9726232267763
E9Q7G0_Numa1,48.08357764202325
E9Q7K1_Guk1,45.633238621566804
E9Q7K5_0610011F06Rik,47.96608672629135
E9Q7L1_Urb2,47.946996171152904
E9Q7L3_Pbrm1,46.349069115308396
E9Q7N5_Gfm2,45.89505357719605
E9Q7P6_Fmn1,47.919534147860546
E9Q7T4_Snx13,48.865590999001455
E9Q7U2_Calcoco1,51.55274530017145
E9Q7W0_Rbpj,53.8998753736908
E9Q852_Mllt4,46.767165483623
E9Q855_Scamp3,54.2094922991245
E9Q8A3_Pi4kb,50.76009171643735
E9Q8D0_Dnajc21,44.6995662556209
E9Q8F1_Kdm5a,53.7557908789237
E9Q8I7_Nfxl1,52.050408943250545
E9Q8J8_Etv6,50.076765729394
E9Q8K8_Zc3h4,55.1450876106165
E9Q8L9_Rab11fip1,50.36554505566535
E9Q8N5_Clasp2,48.4983585833277
E9Q8R5_Trabd,49.251831855293005
E9Q8W9_Usp3,47.57131701490585
E9Q8Z5_Ctnnd1,43.9720244515497
E9Q912_Rap1gds1,48.626066009389305
E9Q9A9_Oas2,47.02366508845175
E9Q9B7_Kidins220,48.56697987654205
E9Q9E4_Cdk4,47.850237568615796
E9Q9F7_Ccdc146,57.6705621817002
E9Q9M5_Usp19,47.799798014549054
E9Q9N6_Mark2,48.32246160249795
E9Q9Q2_R3hdm1,49.93013753585805
E9Q9T4_Adcy10,58.373647047520095
E9Q9T6_Ddx55,50.104096530319296
E9Q9V3_Ncor2,50.977088095050846
E9Q9X1_Dst,46.801266457492346
E9Q9Y3_Ccdc7b,53.79283165555465
E9QA46_Pex3,44.9941891482882
E9QAB6_Ptar1,48.0984276938113
E9QAD4_Ccdc93,48.24080552109735
E9QAE3_Btaf1,47.71644946785345
E9QAG2_Phf6,47.8113987097216
E9QAI5_Cad,47.446033417495954
E9QAJ9_Arhgap17,46.17524079772045
E9QAM5_Helz2,50.5527265270328
E9QAP7_Taf4,54.2809183603222
E9QAQ7_Arid1a,49.33702847018155
E9QAS4_Chd4,48.27976383353355
E9QAT0_Fmr1,50.94923153539335
E9QAT4_Sec16a,50.05237953417695
E9QB02_Mars,46.3100596762157
E9QCE6_uap1,43.4780783119882
E9QD37_ube2d1a,58.7200851106586
E9QDZ8_tpk1,57.8052077094435
E9QF54_pudp,49.5186155512913
E9QFD2_uox,49.3795290119149
E9QFR8_actn2b,53.0522214519633
E9QG37_msi2b,50.7551533123789
E9QI58_ssbp3b,55.0140973282849
E9QJS0_Mrps10,46.7008590112069
E9QJT2_Naf1,50.19146206600015
E9QJT5_Acyp1,50.082672631179946
E9QJV4_Prpf39,45.604135166531
E9QK83_Utp20,44.222779234105246
E9QK89_Mdc1,49.569139732938694
E9QKB2_Habp4,54.5376889418266
E9QKE4_Rab3gap2,47.346080145999295
E9QKE9_Cux1,50.6047822433639
E9QKG2_Katna1,46.038216346788
E9QKG3_Trmt11,50.4873623077796
E9QKG6_Ankrd17,45.93287848945245
E9QKI5_Akt1s1,51.754738781369454
E9QKK8_Atp11c,51.98321276908635
E9QKL6_Ifi204,50.1084730281961
E9QKZ2_Ipo9,49.87407830815865
E9QL31_Dab2,46.405868787734406
E9QL43_Nupl2,54.4621865097891
E9QL65_Cog3,47.1738925700053
E9QL80_Lpgat1,46.95891244091935
E9QLA5_Inf2,47.42711159275365
E9QLB8_Adck4,47.804443435181
E9QLK3_Brat1,43.92339964892115
E9QLL2_Dnm3,51.64661913557665
E9QM06_Terf2,52.5898965187114
E9QM14_Cbll1,51.86039141643815
E9QM38_Slc12a2,44.834241226908446
E9QM77_Atxn2,48.42829411241565
E9QMA2_Fam172a,52.13976847397575
E9QMB7_Naa30,47.3143526597811
E9QME5_Trim33,46.93008528457355
E9QMH7_Ikbip,50.76895954972275
E9QMK9_9030617O03Rik,51.171198048076846
E9QMN5_Gatad2a,50.3482244020111
E9QMV2_Abracl,50.352527729705045
E9QMX4_Rps6kc1,46.990808427284605
E9QMX7_Arhgap30,49.9751101251329
E9QN31_Nop2,51.214498105759745
E9QN44_D2hgdh,50.69186655553485
E9QNE9_Map4k3,50.119724730365
E9QNG1_Itsn2,44.067149795521146
E9QNH7_Acbd5,45.464937550513895
E9QNL8_Itgal,53.543496007345
E9QNP0_Kxd1,52.72521130848325
E9QNR6_AI837181,48.94043704277115
E9QNT5_Taf12,47.6120177629878
E9QNW6_Pafah2,47.346183830161905
E9QP59_Lemd3,47.2903569398557
E9QP84_Med16,50.607746343333304
E9QP99_Golga3,52.6787977950342
E9QPI5_Pds5a,46.78195663914875
E9QPX3_Ndufs4,50.193606582278
E9QQ10_Akap9,53.84570668340425
E9QQ30_Eif2ak3,50.0160247681083
F0IWS9_CELE_R13D11.4,32.2380999309875
F1Q611_c6,52.8967250190475
F1Q6Z9_,50.5478888587627
F1QAP2_aprt,52.9961155855135
F1QC45_rp2,55.5700199552823
F1QGW6_eif2s3,55.0621497991721
F1QJM7_ciz1a,56.0405024620146
F1QLT6_,45.4927686171176
F1QMV0_capn2a,52.0705236782032
F1QNU7_si:ch211-251f6.6,48.6653479167698
F1QRX2_sumo3b,53.1644248706415
F1QSY7_iars,49.723640240095
F1QV21_eps15,51.9841324657773
F1R4W2_lgals3a,55.7514399349317
F1R4Z8_gsta.1,46.4618170062833
F1R8Q3_lrrc59,50.4352195967577
F1RCB0_fgg,51.9102162234374
F1RET2_smyd5,52.1582883673149
F2Z3U3_Raph1,47.8869780956947
F2Z3X6_Pdpk1,47.1878899410555
F2Z470_Hmgcr,51.1363287953361
F2Z490_Dgke,49.1565808636223
F2Z4A9_Smarca2,48.202068361280155
F3Y5P4_grdn-1,46.0696730093641
F3Y5R0_CELE_Y54E5A.7,33.3691714683577
F4HNU6_At1g06900,48.834156087944
F4HTM3_GCS1,51.1876895515081
F4HTT6_CYP26-2,50.425559154881
F4HWL4_At1g28350,48.9045120780645
F4HXV6_NUP155,39.7205121714527
F4HYF3_DCD,50.0068801292425
F4I116_At1g09620,38.4009145209279
F4I3B3_RBP47A,42.6527337260191
F4I6M1_POLIA,47.5481330211686
F4I7I0_ALAAT1,50.2383955704402
F4I893_ILA,35.4525640217922
F4I907_GLYR2,39.9857634499443
F4IAG2_SS3,41.249041757457
F4ICX9_TSA1,46.4553491247224
F4IEY4_At1g72740,50.7949036036684
F4IFC5_EMB2761,40.8407070378525
F4IG73_BCHC2,35.984103941684
F4IGA5_NUP133,45.1915353830294
F4IIM1_CSI1,39.2951543249499
F4IIS5_KIN5A,38.7967029256216
F4IKM1_At2g29340,54.0189066829549
F4IN23_BZIP34,45.6779904864004
F4IPY2_SYCO,47.7460490829297
F4IRR2_SAD2,40.1881364613562
F4IUX6_UPF2,40.5676395673859
F4IW10_MEFG2,41.9741391592469
F4IW47_TKL-2,41.524733900994
F4IXW2_BIG5,42.4638428340399
F4IYF8_At3g02760,42.79021616658
F4IYM4_DEX1,47.1764242008579
F4IZR5_XPO1B,37.2342809659304
F4J1H7_TRZ4,50.5593537647725
F4J2Z7_SDR4,43.5398112338969
F4J5S1_FMT,43.9974460837367
F4J738_At3g59020,40.863822686293
F4J8C6_VIP1,41.1743709288204
F4J8D3_TPLATE,43.3434384708571
F4J8L3_KIN7K,44.9221900699066
F4JCU0_SUA,50.8714772311505
F4JCU3_MVD2,47.0629878242994
F4JEX5_FIGL1,42.3404527456831
F4JFN3_HSP90-6,42.6986038660222
F4JGR5_PFP-BETA2,43.095000137869
F4JHH5_SEC15B,35.6425796544605
F4JHI7_SR34B,44.9826808559364
F4JJT9_At4g33760,42.4572579156157
F4JKH6_TSS,49.7963993828729
F4JLM5_At4g10320,42.9836404271079
F4JMJ1_HSP70-17,48.5244544898966
F4JML5_At4g16800,50.3388118605259
F4JNU8_P4H8,44.6411818961599
F4JPR7_PUX8,49.7702921792672
F4JRE0_TMN12,40.2954949281799
F4JSE7_EDR2,38.9818356006179
F4JTE7_GPP1,38.0254347044105
F4JVN6_TPP2,53.6163899232395
F4JZC2_ENGASE1,57.764336080402
F4K0E8_ISPG,48.3027272588618
F4K2E9_CUV,58.9347885776309
F4K410_SVR3,38.6883184873555
F4K487_PHOX3,43.585138664893
F4K5T4_At5g28040,45.891561132627
F4KAB8_MCM6,43.1843734573771
F4KBF3_AAE17,42.6725852554665
F4KE63_EMB2247,39.7164145702847
F4KEY9_NAA25,43.7793843363147
F4KFC7_MED26C,43.2273751621632
F4KGQ0_FBA4,44.9195885504057
F4KHG6_CTPA1,45.632808336886
F5GU60_CELE_T21F4.1,37.3421527275256
F5GU87_otub-3,33.9623391111194
F5GUB1_CELE_F58E6.13,41.6583898682923
F5GUD0_egl-10,37.6178653952184
F5GUI0_strl-1,38.1454043109325
F6NLI6_ppib,49.4940233434664
F6NV62_qkia,46.2132558576101
F6NZ18_pctp,52.7959896498419
F6P3G4_psmd11a,49.968140734953
F6PWU6_Usf2,52.321106625291
F6Q269_Jmjd8,46.5802280652521
F6QKK2_Arl8a,46.9646265497787
F6QM56_Athl1,53.3160655367178
F6RDM4_Gls,51.59280948459475
F6RG68_Fcho2,49.85795190035655
F6RK07_Dab2ip,53.1581012740078
F6RPJ9_Ide,49.4791956745741
F6S5I0_Mprip,53.3893610105785
F6SBR5_Cit,49.2074778674154
F6SGV3_Pdcd2l,48.9822490438671
F6SMJ7_Gtpbp8,47.1491892160779
F6SPQ1_Ppt2,52.27375092823185
F6T2X5_BC034090,58.31161594910765
F6T9H9_Mtmr1,49.96628484130375
F6T9K1_Drap1,57.8458444075195
F6TBV1_Magt1,50.9308221014156
F6TCF9_Bag1,53.76207489612945
F6TFF2_Pttg1ip,63.0815429055754
F6TLV3_Fndc3a,42.6943011762156
F6TN13_Rnpc3,50.1811698237434
F6TVP2_Samhd1,44.7729659687225
F6TWX0_Nfya,51.96187573430795
F6U529_Gls,54.8912584204954
F6U6E8_Nbeal1,49.2843458776555
F6U775_Opa1,44.9164186366592
F6UDR6_Rnf170,50.8681864919602
F6UK66_Ccdc50,54.8015121395137
F6UND7_Hck,43.63280792349475
F6UTB8_Fgfr1op,51.8892536738294
F6UV46_Hexdc,53.2176100163338
F6V059_Aebp2,48.7159346948602
F6V6T4_Tmed2,49.49950697063725
F6VAL0_Mff,50.7754887288899
F6WMJ3_Arhgef6,55.2657365913208
F6WYQ5_Atp8a1,55.77335034440595
F6X4N5_Stx16,49.0947976543206
F6XQM2_Plekho1,51.0471617064039
F6XVP7_Rnf31,47.563235604289545
F6XX07_Gm21970,57.099864077575305
F6XYC5_Ppp1r35,51.7296449281324
F6XZA4_Nkiras2,48.09995763375345
F6Y616_Paip1,51.2911563351679
F6Y765_Whsc1,51.8782315011161
F6YAM1_Zfp930,50.2478374702822
F6YRW4_Kdm2a,47.44743505231885
F6YX19_Pigx,53.71313681119385
F6YY69_Ywhaq,52.15175437720655
F6YZU5_Dlg5,47.4525686765616
F6Z6C6_Irf5,47.07402578835985
F6ZBL2_Mib1,52.33597293401235
F6ZBR8_Wiz,48.9420947423573
F6ZBY9_Tle4,50.42742112344425
F6ZFT1_Ndufab1,60.2578061866837
F6ZGI7_Mocs2,50.29972708098525
F6ZQA3_Numa1,49.187462873278704
F7A1B4_Eng,52.29118491038735
F7ACR9_Macf1,47.886487573249354
F7AGB5_Mettl17,48.0097122787633
F7AI87_Psmd4,53.26470307478235
F7AL76_Chd8,47.1531172257963
F7ANZ2_Arrdc1,50.94776187595955
F7ASG0_Malsu1,50.27844924572735
F7B276_Habp2,50.944835958739105
F7BFL8_Gramd1b,51.5366525772002
F7BGR7_Gm21992,48.30224508297535
F7BP55_Ak2,62.2089913793631
F7BTP0_Nhej1,48.0702100329875
F7BX26_Ppp5c,49.6135710516215
F7C846_Mtx1,54.7701490627817
F7CB97_Clip1,51.26404129965495
F7CCJ3_Rb1cc1,50.496893050909904
F7CK55_Col4a5,52.15623253795965
F7CVJ5_Ahnak2,43.0005328632361
F7CVW0_Sbno1,49.2114923558629
F7D432_Pcmt1,50.1667153703901
F7DBB3_Ahnak2,50.3195840574307
F7DDS0_Ece2,44.2101908046216
F8VPK0_Ttc37,48.06619501973245
F8VPK6_Xylt1,51.60363581877875
F8VPN4_Agl,47.1281608665264
F8VPQ2_Arid4a,50.642093927500696
F8VPR5_Crebbp,47.8927159896862
F8VPT6_Evi5,47.809461536114256
F8VPV0_Pcnt,50.3366990782663
F8VPX1_Usp7,46.950497621001205
F8VPZ9_Gltscr1,50.1336774030696
F8VQ28_Pxn,49.1708213734081
F8VQ29_Iqgap3,43.8889269070116
F8VQ87_Xrn1,47.9551836614649
F8VQ93_Phip,51.09090467139235
F8VQ95_Tacc1,52.23736837767165
F8VQC1_Srp72,45.57357382596485
F8VQC7_Ktn1,49.1708029380971
F8VQC9_Slc4a7,51.193058945407046
F8VQE6_Tatdn2,51.08258407435895
F8VQE9_Agap3,46.77975350774945
F8VQF9_Trappc10,49.66438447700695
F8VQJ3_Lamc1,48.58525997302425
F8VQK5_Sash1,46.26282602974775
F8W3H5_cryba2a,52.0478982078146
F8W428_cul4b,54.2548132579368
F8W501_zgc:101569,48.3899238656293
F8W522_arf2a,54.1588752460365
F8WGD4_Nek3,58.5663142034768
F8WGT1_Ahcyl2,51.990917419235046
F8WGW3_Srbd1,47.4434495243015
F8WH20_Osbpl3,48.43300570826395
F8WH69_Ncf1,46.050780680209044
F8WHL1_Slc30a9,52.1643456761445
F8WHL2_Copa,50.5887657667631
F8WHM0_Cd48,51.7838385431117
F8WHM5_Glg1,59.8091548540504
F8WHS8_Pias2,44.9422283434795
F8WHT3_Prrc2b,53.5045591113512
F8WHU5_Pds5b,46.71918862619985
F8WHU7_Stag1,52.44651107545785
F8WHW3_Tmem55b,50.969086675217696
F8WHW6_Pip5k1c,43.92903679848375
F8WHW8_Smim14,47.099781949768655
F8WHX2_Cutc,53.3146751074607
F8WHY8_Mta1,48.311337348488195
F8WI14_Ecm1,52.67680697982265
F8WI30_Snx7,46.57225076442125
F8WI35_H3f3a,54.2404649589917
F8WI56_Dip2a,51.4883880703612
F8WIB1_Arl1,47.0356394444948
F8WIE5_Hectd1,48.05998972353305
F8WIG5_Diaph3,49.3783808774628
F8WIT2_Anxa6,47.227483941117555
F8WIU7_Prmt9,49.6941113419179
F8WJ05_Itih1,47.7864249740787
F8WJ31_Zscan26,48.4441702639312
F8WJ41_Rps15a,48.4170814382088
F8WJ74_Gramd1a,47.58224036600665
F8WJ93_Eml4,51.3003895066581
F8WJA0_Ddx24,44.1511737331864
F8WJA1_Fxyd5,52.16059436305585
F8WJB0_Med23,49.69352885640585
F8WJB9_Evl,46.956511120260245
F8WJD4_Sympk,46.81381617964465
F8WJE0_Samhd1,53.05953119656935
G0ZKW2_lacZ,52.72543146293495
G1E6H3_pmrB,46.8078575620265
G1K0V8_iff-1,48.2245709023609
G1K0W1_pad-2,43.0936039920256
G2HK06_CELE_Y48C3A.18,35.1911343816951
G3MU14_gsp-1,42.196223213294
G3MU40_rrf-1,30.9311228998244
G3MU81_math-33,35.5229304285166
G3UVU2_Sf3a2,49.035227343669604
G3UVV4_Hk1,49.4472058063022
G3UW46_Xrcc6bp1,52.8179085031377
G3UW82_Myh2,53.41783004359395
G3UW90_Trps1,50.7023441765078
G3UWD2_Runx1,47.0462521773241
G3UWQ7_Prc1,49.23420220094805
G3UWZ0_Baz1a,50.251187972715954
G3UX26_Vdac2,50.00986808724775
G3UX50_Daxx,52.30488671948425
G3UX84_Chek1,50.57733344105925
G3UXB6_Snx14,48.202104360089
G3UXH4_Pkn2,46.3748771540112
G3UXL2_Prps1l3,56.5970984763524
G3UXW9_Gps1,52.774825935773094
G3UXZ5_Psme1,52.51180889057245
G3UYD0_Gtf2i,46.03891090025065
G3UYG6_Gigyf2,47.21710463915815
G3UYJ3_Slc25a51,52.27442350732165
G3UYJ7_Gm20441,51.31756855819425
G3UYQ3_Ptdss2,52.66389377855915
G3UYS1_Dctd,52.547312490405446
G3UYS3_Mettl14,45.8629525846885
G3UYU4_Flot1,55.11962295670255
G3UYU5_Rpp40,56.6647819100716
G3UZ31_Med11,48.4452409491249
G3UZ39_Dxo,49.1410127245807
G3UZ60_Sumo3,51.8272210359573
G3UZ63_Klhdc4,55.0400090797023
G3UZA0_Krr1,49.74517977961875
G3UZK1_Gm20503,46.118922047644
G3UZP7_H2-D1,39.9257689346917
G3X8Q0_Sp1,44.4906558986722
G3X8R4_Gtf2h1,48.235703884211
G3X8R5_Qrich1,47.0421869840799
G3X8S2_Brf1,43.7381050114391
G3X8S8_Tsen15,48.12081769322585
G3X8U3_2210016F16Rik,47.54329528446445
G3X8U8_Parg,46.331006760781406
G3X8V5_Rnf219,51.436432196228296
G3X8X0_Dhx16,49.947636024613146
G3X8X7_Vps16,47.8692318557859
G3X8Y3_Naa15,48.76232134489045
G3X914_Cul5,49.673711694055896
G3X920_Armc8,50.98876802694585
G3X922_Dnajc13,52.69165874892025
G3X928_Sec23ip,50.23669680910275
G3X934_Wdr70,53.2757054893437
G3X937_Slc41a3,53.153397612668854
G3X956_Supt16,49.05118077422405
G3X963_Atad2,56.5468217186153
G3X972_Sec24c,49.735971581007604
G3X975_Cars2,47.43446019031905
G3X983_Tcaim,46.2694371147706
G3X9A3_Zbtb21,46.9701271906307
G3X9B1_Heatr1,48.41649926443645
G3X9H5_Htt,47.6517294581551
G3X9H7_Mtss1,51.87646778908835
G3X9I1_Fam3c,54.595015125166995
G3X9J0_Sipa1l3,49.884607855261194
G3X9J4_2310035C23Rik,46.503149968183
G3X9J6_Nt5c2,53.71199407437245
G3X9K3_Arfgef1,47.2521464515944
G3X9K8_Tprkb,54.3285139317597
G3X9L6_Gm10250,55.5027122771515
G3X9M0_Dap3,44.604320118283496
G3X9Q3_Hmha1,47.556245725052804
G3X9U9_Fis1,49.06082486695925
G3X9V2_Ctnnd1,44.982725851536344
G3X9Y5_Ube4a,47.52352958090975
G3X9Z4_Pcf11,47.20658656454485
G3XA09_Apaf1,46.6320284346667
G3XA10_Gm28062,45.012561290762704
G3XA17_Eif4g2,46.152906841702446
G3XA21_Mroh1,45.6859433970555
G3XA25_Acat2,57.5461664647724
G3XA30_Nsmce4a,48.6469894042724
G3XA39_Nrf1,50.0518003236776
G3XA48_Idi1,53.2257563490983
G3XA54_Rnf14,44.478473047567
G3XA66_Mtx1,53.71678049225255
G4RYA5_CELE_F38A1.8,39.9858353485264
G4S185_anat-1,39.5756858391284
G4S1A4_CELE_F10C1.9,37.040413910021
G4SCE4_nhr-119,43.171823921668
G4SF15_CELE_Y39G10AR.9,49.6510910838263
G4SF79_CELE_F25E2.2,42.7249006750659
G4SLH0_ttn-1,44.7794407719657
G4SN18_CELE_Y39F10C.3,42.3759204641908
G4SNB8_CELE_T10F2.5,43.890543924182
G4SP89_CELE_Y48A5A.3,47.3215233458549
G4SRU7_CELE_Y39A3CL.4,37.6210369809714
G5E814_Ndufa11,50.774802255440804
G5E829_Atp2b1,51.2310964010783
G5E837_Hcfc2,47.520170233613996
G5E850_Cyb5a,58.4719162659161
G5E861_Sclt1,49.644396518328804
G5E866_Sf3b1,49.904519773471
G5E870_Trip12,46.30091391282575
G5E881_Tamm41,46.51431846795485
G5E884_Pak1,54.183483786543604
G5E889_Mto1,46.350654825754546
G5E895_Akr1b10,46.8021205206162
G5E896_Edc4,50.58112835591295
G5E897_Kdelc2,50.816256913299995
G5E8A7_Samd4b,49.8812472191371
G5E8C4_Tmtc3,48.3565859372616
G5E8E1_Lrrfip1,54.8150558201451
G5E8H3_Ikzf1,47.0957614828864
G5E8I8_Cherp,52.0392245708794
G5E8J0_Notch2,50.757904264876046
G5E8J3_Wdr11,50.3042214966279
G5E8J9_Scyl2,49.50768621920345
G5E8M8_Lrif1,57.8534847462562
G5E8M9_Icam2,57.8251594636007
G5E8N3_Setdb1,47.529181537367705
G5E8N7_Pnkp,46.5393238733389
G5E8Q0_Lyst,48.9688226085471
G5E8R1_Tpm1,62.4920048883486
G5E8R3_Pcx,45.907270633485396
G5E8R4_Ppp6r3,52.59150014282095
G5E8R8_Ubxn7,51.9682168184696
G5E8S0_Phf14,58.2342176813388
G5E8T9_Hagh,51.92393467617495
G5E8U6_Cox18,52.7680477699323
G5E8V9_Arfip1,48.1259965620374
G5E8W9_Dhrs3,51.10222642815906
G5E8X5_Chst3,52.27194806596505
G5E924_Hnrnpl,48.03798761782675
G5EBF4_CELE_T28H10.3,45.5939971576227
G5EBF5_rde-4,37.1943702726239
G5EBH2_lrs-2,38.113093814718
G5EBH3_sma-1,42.7947338282891
G5EBJ3_C54D10.10,43.1852524136888
G5EBJ8_CELE_Y59E9AR.1,51.9746108209099
G5EBK0_CELE_T08A11.1,43.8497420302996
G5EBK3_erm-1,49.0956532414893
G5EBK4_atg-7,44.0285123876846
G5EBK8_ras-1,37.6483487162388
G5EBP0_CELE_K08C7.6,44.6813204265371
G5EBQ9_sipa-1,37.2766470102502
G5EBR1_gdi-1,44.7718062991199
G5EBR7_exo-3,37.8441330047322
G5EBS1_gro-1,39.8480362502158
G5EBT7_cof-2,53.5606195370574
G5EBU2_XG314,41.2767253346451
G5EBU3_zmp-3,50.7941646172316
G5EBV3_mig-2,37.0299840419272
G5EBV6_pgl-3,52.7763672529258
G5EBW2_usp-50,37.2214073897562
G5EBW5_fecl-1,39.1359276548726
G5EBW7_C27D8.1,40.1163149170383
G5EBY6_phf-5,42.1932967435521
G5EBY9_inpp-1,50.4159187860854
G5EBZ1_xpf-1,38.4504229304172
G5EBZ4_let-418,37.9372982047464
G5EC05_evl-14,36.6515724990177
G5EC10_lec-9,45.3624537373225
G5EC13_CELE_W01A8.6,45.8125553438859
G5EC18_pph-1,50.921193038328
G5EC22_CELE_F55G11.4,44.5583392502626
G5EC23_hcf-1,35.264516850753
G5EC24_ptp-2,32.0518545935518
G5EC31_alh-6,39.2736695686121
G5EC48_nspc-15,40.2839134261159
G5EC50_CELE_F19C6.4,37.4280843052087
G5EC56_ipla-3,40.0538140583475
G5EC67_2O16,43.7437488643442
G5EC71_gst-20,35.082111382623
G5EC94_alg-3,54.3751160052194
G5EC95_mpz-1,42.8646065829495
G5EC96_CELE_F02D8.4,45.4479376383892
G5EC97_cyp-29a2,34.9776852369071
G5EC98_ctps-1,40.3510371626502
G5ECA0_mpst-6,41.6270969966552
G5ECA2_CELE_F29C6.1,46.3956145987726
